Time,Avg Endorsement Latency
1,NaN
6,NaN
11,0.0017883364861396075
16,0.0016833393661207386
21,0.001652713874262346
26,0.001591378108183977
31,0.0016104664260338853
36,0.0020242304368217035
41,0.002288101869671508
46,0.002976902906923147
51,0.0035970641294529797
56,0.004541537764227432
61,0.0048547016700673665
66,0.00503322537847559
71,0.004898572781872154
76,0.005358867690937651
81,0.005413713395509937
86,0.005616335260024501
91,0.006827497045419745
96,0.007512463777694041
101,0.008282783529377082
106,0.007595183488248602
111,0.008468591727083802
116,0.008642668303883489
121,0.010006333610287252
126,0.01141522589649518
131,0.011821096770260234
136,0.03037697753051621
141,0.05974578570725526
146,0.07308347103722007
151,0.07154512448483476
156,0.045158283467428416
161,0.0622223344246913
166,0.06867453977707713
171,0.07648465447111441
176,0.14290198256343262
181,0.23919582901073483
186,0.333569217521755
191,0.3003684516711238
196,0.23478320958123605
201,0.14541106858811678
206,0.16647050948066433
211,0.15879812838599422
216,0.14895073303632086
221,0.331415305852536
226,0.37281653452439956
231,0.41492113305381123
236,0.2461770297330814
241,0.15378420232556517
246,0.1580556131769969
251,0.1720269646259084
256,0.18834542901430937
261,0.16093280703766413
266,0.21663470311822516
271,0.2538858943533362
276,0.3068897981464945
281,0.2552622357469817
286,0.19394147031613088
291,0.1094428832511648
296,0.12360469243525649
301,0.14938676335734508
306,0.17049046538270235
311,0.15311745712163288
316,0.12821292572620085
321,0.026468229725509284
326,0.006902651377190604
331,0.0076137589606206915
336,0.006771812167702412
341,0.005631223859971375
346,0.0024375392678812917
351,0.002508397431119401
356,0.002339173246120761
361,NaN
366,NaN
